Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note2,Amount,Currency,Account2
02/10/2023 13:51,CUB - online payment,Food,Dinner,,192.11,Expense,,192.11,INR,
02/06/2023 12:50,CUB - online payment,Food,Parotta,with bharath,197.71,Expense,,197.71,INR,
02/17/2023 13:39,CUB - online payment,Other,From dad,with company,500,Income,,500,INR,
02/19/2023 13:29,CUB - online payment,Food,Lunch,,22.96,Expense,,22.96,INR,
02/22/2023 13:08,CUB - online payment,Transportation,Taxi,,1105.45,Expense,,1105.45,INR,
02/01/2023 18:54,CUB - online payment,Food,Dinner,,182.64,Expense,,182.64,INR,
02/17/2023 22:01,CUB - online payment,Food,Pizza,,17.8,Expense,,17.8,INR,
02/01/2023 10:01,CUB - online payment,Other,To vicky,,59.7,Expense,,59.7,INR,
02/19/2023 13:37,CUB - online payment,Food,Water,,69.75,Expense,,69.75,INR,
02/19/2023 22:48,CUB - online payment,Transportation,Train,,1450.91,Expense,,1450.91,INR,
02/23/2023 15:46,CUB - online payment,Household,Mirror,,225.59,Expense,,225.59,INR,
02/23/2023 09:28,CUB - online payment,Transportation,Taxi,with gobi,976.83,Expense,,976.83,INR,
02/07/2023 18:33,CUB - online payment,Other,To siva,with bharath,215.97,Expense,,215.97,INR,
02/25/2023 19:44,CUB - online payment,Food,Milk with bharath,with gobi,26.66,Expense,,26.66,INR,
02/19/2023 21:52,CUB - online payment,Food,Kfc dinner,,217.67,Expense,,217.67,INR,
02/06/2023 21:24,CUB - online payment,Food,Pizza,,498.37,Expense,,498.37,INR,
02/13/2023 21:32,CUB - online payment,Food,Parotta,,343.68,Expense,,343.68,INR,
02/16/2023 09:48,CUB - online payment,Food,Pizza,with gobi,55.17,Expense,,55.17,INR,
02/13/2023 08:57,CUB - online payment,Food,Milk with bharath,,92.38,Expense,,92.38,INR,
02/18/2023 10:03,CUB - online payment,Food,Dinner,,325.6,Expense,,325.6,INR,
02/12/2023 15:46,CUB - online payment,Food,Snacks,,178.2,Expense,,178.2,INR,
02/27/2023 13:41,CUB - online payment,Food,Breakfast,,128.22,Expense,,128.22,INR,
02/20/2023 18:16,CUB - online payment,Other,To kumara,,294.99,Expense,,294.99,INR,
02/10/2023 10:06,CUB - online payment,Food,Corn,,93.11,Expense,,93.11,INR,
02/08/2023 20:14,CUB - online payment,Food,Milk with bharath,with bharath,544.94,Expense,,544.94,INR,
02/22/2023 21:55,CUB - online payment,Food,Water,with bharath,50.49,Expense,,50.49,INR,
02/09/2023 17:31,CUB - online payment,Household,Rent,with gobi,4751.05,Expense,,4751.05,INR,
02/15/2023 18:03,CUB - online payment,Transportation,Train,with gobi,41.22,Expense,,41.22,INR,
02/03/2023 13:14,CUB - online payment,Food,Parotta,,15.75,Expense,,15.75,INR,
02/09/2023 19:52,CUB - online payment,Food,Dinner,with bharath,264.77,Expense,,264.77,INR,
02/06/2023 14:30,CUB - online payment,Food,Snacks,,515.21,Expense,,515.21,INR,
02/02/2023 10:51,CUB - online payment,Transportation,Auto,with bharath,711.96,Expense,,711.96,INR,
02/22/2023 20:44,CUB - online payment,Food,Lunch,,578.78,Expense,,578.78,INR,
02/19/2023 13:43,CUB - online payment,Food,Dinner,with gobi,176.45,Expense,,176.45,INR,
02/25/2023 20:26,CUB - online payment,Food,Kfc dinner,,60.28,Expense,,60.28,INR,
02/05/2023 15:14,CUB - online payment,Food,Pizza,with stu,83.55,Expense,,83.55,INR,
02/17/2023 17:12,CUB - online payment,Transportation,Bus ticket,with stu,1311.49,Expense,,1311.49,INR,
02/22/2023 13:52,CUB - online payment,Transportation,Auto,,508.56,Expense,,508.56,INR,
02/04/2023 10:37,CUB - online payment,Food,Snacks,with stu,53.69,Expense,,53.69,INR,
02/14/2023 19:59,CUB - online payment,Transportation,Bus ticket,with stu,276.29,Expense,,276.29,INR,
02/03/2023 10:32,CUB - online payment,Transportation,Auto,with stu,643.02,Expense,,643.02,INR,
02/01/2023 21:04,CUB - online payment,Apparel,Full hand and hoodie,,1357.41,Expense,,1357.41,INR,
02/11/2023 08:51,CUB - online payment,Food,Dinner,with gobi,229.88,Expense,,229.88,INR,
02/15/2023 20:40,CUB - online payment,Food,Lunch,with gobi,35.11,Expense,,35.11,INR,
02/20/2023 12:25,CUB - online payment,Food,Breakfast,,70.92,Expense,,70.92,INR,
02/28/2023 12:07,CUB - online payment,Other,From friend,with stu,233.79,Income,,233.79,INR,
02/28/2023 18:35,CUB - online payment,Food,Corn,,267.9,Expense,,267.9,INR,
02/08/2023 11:55,CUB - online payment,Food,Snacks,,642.48,Expense,,642.48,INR,
02/22/2023 19:24,CUB - online payment,Food,Corn,with bharath,484.04,Expense,,484.04,INR,
02/18/2023 15:49,CUB - online payment,Social Life,Games,with bharath,1102.37,Expense,,1102.37,INR,
02/01/2023 15:42,CUB - online payment,Food,Milk with bharath,,493.9,Expense,,493.9,INR,
02/06/2023 15:49,CUB - online payment,Food,Water,with stu,340.58,Expense,,340.58,INR,
02/10/2023 21:32,CUB - online payment,Transportation,Metro,with stu,956.36,Expense,,956.36,INR,
02/16/2023 15:19,CUB - online payment,Food,Kfc dinner,with company,48.19,Expense,,48.19,INR,
02/03/2023 15:14,CUB - online payment,Transportation,Auto,with company,887.56,Expense,,887.56,INR,
02/24/2023 09:17,CUB - online payment,Food,Milk with bharath,,16.75,Expense,,16.75,INR,
02/20/2023 19:18,CUB - online payment,Food,Lunch,,93.65,Expense,,93.65,INR,
02/10/2023 10:54,CUB - online payment,Other,To vicky,with stu,466.1,Expense,,466.1,INR,
02/20/2023 19:56,CUB - online payment,Social Life,Movie,,722.59,Expense,,722.59,INR,
02/01/2023 15:21,CUB - online payment,Food,Kfc dinner,with company,356.31,Expense,,356.31,INR,
02/12/2023 11:26,CUB - online payment,Food,Parotta,with gobi,613.53,Expense,,613.53,INR,
02/06/2023 10:32,CUB - online payment,Transportation,Auto,with company,1226.35,Expense,,1226.35,INR,
02/23/2023 21:47,CUB - online payment,Gift,Gift,,91.89,Expense,,91.89,INR,
02/09/2023 10:35,CUB - online payment,Beauty,Showergel,,641.33,Expense,,641.33,INR,
02/24/2023 09:32,CUB - online payment,Food,Corn,with company,297.47,Expense,,297.47,INR,
02/14/2023 10:41,CUB - online payment,Beauty,Showergel,with stu,129.47,Expense,,129.47,INR,
02/05/2023 19:04,CUB - online payment,Food,Dinner,with company,298.12,Expense,,298.12,INR,
02/08/2023 13:47,CUB - online payment,Apparel,Cap,with company,1265.87,Expense,,1265.87,INR,
02/18/2023 11:31,CUB - online payment,Social Life,Games,,583.15,Expense,,583.15,INR,
02/01/2023 18:59,CUB - online payment,Transportation,Auto,with bharath,111.03,Expense,,111.03,INR,
02/06/2023 09:49,CUB - online payment,Social Life,Games,with gobi,872.16,Expense,,872.16,INR,
02/08/2023 10:19,CUB - online payment,Other,From friend,,54.47,Income,,54.47,INR,
02/07/2023 10:43,CUB - online payment,Food,Water,with gobi,167.29,Expense,,167.29,INR,
02/25/2023 12:16,CUB - online payment,Social Life,Beer,,656.36,Expense,,656.36,INR,
02/07/2023 17:59,CUB - online payment,Other,From friend,,66.6,Income,,66.6,INR,
02/19/2023 09:28,CUB - online payment,Transportation,Train,,942.55,Expense,,942.55,INR,
02/04/2023 13:20,CUB - online payment,Food,Breakfast,with company,38.51,Expense,,38.51,INR,
02/18/2023 18:51,CUB - online payment,Transportation,Bus ticket,with company,1389.62,Expense,,1389.62,INR,
02/05/2023 17:21,CUB - online payment,Food,Water,with bharath,98.13,Expense,,98.13,INR,
02/14/2023 15:45,CUB - online payment,Apparel,Full hand and hoodie,with gobi,513.17,Expense,,513.17,INR,
02/16/2023 20:49,CUB - online payment,Other,From friend,with stu,59.92,Income,,59.92,INR,
02/03/2023 11:27,CUB - online payment,Transportation,Bus ticket,with bharath,120.73,Expense,,120.73,INR,
02/09/2023 12:06,CUB - online payment,Food,Water,,71.02,Expense,,71.02,INR,
02/22/2023 10:14,CUB - online payment,Food,Breakfast,,211.74,Expense,,211.74,INR,
02/15/2023 14:58,CUB - online payment,Food,Snacks,with company,83.49,Expense,,83.49,INR,
02/13/2023 13:55,CUB - online payment,Food,Corn,with company,128.43,Expense,,128.43,INR,
02/14/2023 20:14,CUB - online payment,Food,Corn,,41.14,Expense,,41.14,INR,
02/02/2023 08:06,CUB - online payment,Other,To siva,,38.38,Expense,,38.38,INR,
02/11/2023 13:12,CUB - online payment,Food,Corn,with stu,182.54,Expense,,182.54,INR,
02/26/2023 13:33,CUB - online payment,Food,Water,with company,224.8,Expense,,224.8,INR,
02/28/2023 18:31,CUB - online payment,Food,Lunch,with bharath,147.5,Expense,,147.5,INR,
02/19/2023 09:24,CUB - online payment,Other,From dad,,1500,Income,,1500,INR,
02/14/2023 17:35,CUB - online payment,Household,Mirror,,366.31,Expense,,366.31,INR,
02/20/2023 20:44,CUB - online payment,Apparel,Hoodie,,303.69,Expense,,303.69,INR,
02/16/2023 19:18,CUB - online payment,Other,From stu,,57.42,Income,,57.42,INR,
02/05/2023 10:00,CUB - salary,Other,Salary,Monthly salary,30000.0,Income,,30000.0,INR,
03/16/2023 19:11,CUB - online payment,Other,To kumara,with gobi,182.56,Expense,,182.56,INR,
03/07/2023 17:28,CUB - online payment,Food,Water,with gobi,294.73,Expense,,294.73,INR,
03/18/2023 19:33,CUB - online payment,Other,To gobi,,210.39,Expense,,210.39,INR,
03/07/2023 21:25,CUB - online payment,Food,Dinner,with gobi,661.19,Expense,,661.19,INR,
03/29/2023 12:26,CUB - online payment,Other,From dad,,1500,Income,,1500,INR,
03/16/2023 21:25,CUB - online payment,Transportation,Rapido,,1240.04,Expense,,1240.04,INR,
03/10/2023 12:04,CUB - online payment,Food,Parotta,with stu,77.56,Expense,,77.56,INR,
03/19/2023 13:50,CUB - online payment,Food,Corn,,112.04,Expense,,112.04,INR,
03/07/2023 18:53,CUB - online payment,Food,Milk with bharath,with stu,641.2,Expense,,641.2,INR,
03/15/2023 11:51,CUB - online payment,Food,Milk with bharath,with stu,313.73,Expense,,313.73,INR,
03/28/2023 15:44,CUB - online payment,Food,Milk with bharath,,371.17,Expense,,371.17,INR,
03/24/2023 13:48,CUB - online payment,Food,Snacks,,180.66,Expense,,180.66,INR,
03/03/2023 18:01,CUB - online payment,Food,Snacks,,563.17,Expense,,563.17,INR,
03/07/2023 22:43,CUB - online payment,Food,Snacks,with stu,280.08,Expense,,280.08,INR,
03/27/2023 17:15,CUB - online payment,Food,Lunch,,98.18,Expense,,98.18,INR,
03/07/2023 21:59,CUB - online payment,Food,Corn,,436.29,Expense,,436.29,INR,
03/21/2023 08:21,CUB - online payment,Other,To vicky,with stu,393.98,Expense,,393.98,INR,
03/15/2023 15:52,CUB - online payment,Education,Arrear fee,,1197.17,Expense,,1197.17,INR,
03/22/2023 20:19,CUB - online payment,Food,Corn,with bharath,637.42,Expense,,637.42,INR,
03/18/2023 18:33,CUB - online payment,Social Life,Badminton,,1181.54,Expense,,1181.54,INR,
03/14/2023 11:53,CUB - online payment,Food,Parotta,with gobi,608.79,Expense,,608.79,INR,
03/25/2023 11:02,CUB - online payment,Food,Parotta,with gobi,41.13,Expense,,41.13,INR,
03/21/2023 13:53,CUB - online payment,Food,Pizza,with company,474.42,Expense,,474.42,INR,
03/17/2023 18:51,CUB - online payment,Other,From dad,,1000,Income,,1000,INR,
03/31/2023 11:40,CUB - online payment,Other,From friend,,341.27,Income,,341.27,INR,
03/24/2023 19:14,CUB - online payment,Other,To kumara,,94.01,Expense,,94.01,INR,
03/23/2023 14:20,CUB - online payment,Food,Water,,230.12,Expense,,230.12,INR,
03/19/2023 13:16,CUB - online payment,Transportation,Rapido,with company,293.07,Expense,,293.07,INR,
03/06/2023 12:37,CUB - online payment,Transportation,Taxi,with gobi,384.59,Expense,,384.59,INR,
03/25/2023 18:58,CUB - online payment,Food,Parotta,with gobi,489.59,Expense,,489.59,INR,
03/10/2023 08:28,CUB - online payment,Social Life,Games,with company,995.91,Expense,,995.91,INR,
03/13/2023 10:16,CUB - online payment,Food,Corn,,22.19,Expense,,22.19,INR,
03/13/2023 09:07,CUB - online payment,Food,Water,with bharath,216.77,Expense,,216.77,INR,
03/25/2023 17:19,CUB - online payment,Food,Parotta,,103.73,Expense,,103.73,INR,
03/18/2023 14:44,CUB - online payment,Food,Snacks,with stu,534.76,Expense,,534.76,INR,
03/05/2023 18:14,CUB - online payment,Food,Water,with company,53.6,Expense,,53.6,INR,
03/11/2023 15:16,CUB - online payment,Food,Kfc dinner,,190.62,Expense,,190.62,INR,
03/25/2023 15:29,CUB - online payment,Food,Corn,,265.47,Expense,,265.47,INR,
03/03/2023 09:28,CUB - online payment,Food,Corn,with bharath,13.76,Expense,,13.76,INR,
03/01/2023 12:33,CUB - online payment,Food,Parotta,,696.03,Expense,,696.03,INR,
03/08/2023 18:16,CUB - online payment,Food,Breakfast,,40.17,Expense,,40.17,INR,
03/24/2023 08:44,CUB - online payment,Food,Lunch,with company,409.67,Expense,,409.67,INR,
03/21/2023 14:23,CUB - online payment,Social Life,Games,with gobi,1543.55,Expense,,1543.55,INR,
03/05/2023 20:02,CUB - online payment,Food,Lunch,,22.13,Expense,,22.13,INR,
03/24/2023 09:29,CUB - online payment,Food,Corn,with stu,76.58,Expense,,76.58,INR,
03/10/2023 14:49,CUB - online payment,Transportation,Metro,with gobi,623.17,Expense,,623.17,INR,
03/01/2023 22:46,CUB - online payment,Food,Breakfast,,265.35,Expense,,265.35,INR,
03/08/2023 11:58,CUB - online payment,Food,Milk with bharath,,50.98,Expense,,50.98,INR,
03/25/2023 19:25,CUB - online payment,Food,Kfc dinner,,112.93,Expense,,112.93,INR,
03/25/2023 22:08,CUB - online payment,Food,Pizza,with company,256.35,Expense,,256.35,INR,
03/31/2023 18:28,CUB - online payment,Food,Kfc dinner,,360.91,Expense,,360.91,INR,
03/19/2023 18:53,CUB - online payment,Food,Pizza,with stu,521.46,Expense,,521.46,INR,
03/18/2023 22:04,CUB - online payment,Food,Lunch,,96.79,Expense,,96.79,INR,
03/31/2023 22:24,CUB - online payment,Other,To gobi,,261.59,Expense,,261.59,INR,
03/05/2023 11:38,CUB - online payment,Transportation,Rapido,with stu,116.69,Expense,,116.69,INR,
03/18/2023 15:51,CUB - online payment,Food,Dinner,with gobi,21.59,Expense,,21.59,INR,
03/07/2023 08:28,CUB - online payment,Social Life,Beer,,619.65,Expense,,619.65,INR,
03/22/2023 12:57,CUB - online payment,Food,Water,with gobi,677.65,Expense,,677.65,INR,
03/16/2023 15:42,CUB - online payment,Other,To vicky,with gobi,696.88,Expense,,696.88,INR,
03/23/2023 21:35,CUB - online payment,Food,Snacks,,89.48,Expense,,89.48,INR,
03/04/2023 12:37,CUB - online payment,Food,Dinner,with bharath,80.04,Expense,,80.04,INR,
03/13/2023 13:46,CUB - online payment,Transportation,Auto,with stu,74.36,Expense,,74.36,INR,
03/04/2023 10:01,CUB - online payment,Food,Water,with company,168.25,Expense,,168.25,INR,
03/14/2023 11:21,CUB - online payment,Food,Parotta,,464.89,Expense,,464.89,INR,
03/07/2023 08:21,CUB - online payment,Social Life,Games,,911.18,Expense,,911.18,INR,
03/27/2023 12:19,CUB - online payment,Food,Dinner,with gobi,132.88,Expense,,132.88,INR,
03/23/2023 21:18,CUB - online payment,Food,Kfc dinner,with stu,226.88,Expense,,226.88,INR,
03/02/2023 17:54,CUB - online payment,Social Life,Beer,with company,1417.64,Expense,,1417.64,INR,
03/03/2023 14:33,CUB - online payment,Food,Milk with bharath,with bharath,197.84,Expense,,197.84,INR,
03/16/2023 12:03,CUB - online payment,Beauty,Showergel,,239.48,Expense,,239.48,INR,
03/19/2023 13:46,CUB - online payment,Social Life,Movie,with gobi,397.11,Expense,,397.11,INR,
03/13/2023 18:43,CUB - online payment,Other,To gobi,with stu,126.13,Expense,,126.13,INR,
03/25/2023 20:12,CUB - online payment,Food,Pizza,with gobi,343.41,Expense,,343.41,INR,
03/23/2023 13:10,CUB - online payment,Food,Snacks,,192.22,Expense,,192.22,INR,
03/26/2023 11:26,CUB - online payment,Food,Pizza,with gobi,298.05,Expense,,298.05,INR,
03/13/2023 10:44,CUB - online payment,Food,Corn,with company,85.75,Expense,,85.75,INR,
03/16/2023 15:15,CUB - online payment,Food,Parotta,with stu,670.63,Expense,,670.63,INR,
03/06/2023 09:21,CUB - online payment,Food,Corn,,296.47,Expense,,296.47,INR,
03/11/2023 15:34,CUB - online payment,Food,Milk with bharath,with gobi,69.49,Expense,,69.49,INR,
03/10/2023 08:48,CUB - online payment,Food,Parotta,with gobi,106.93,Expense,,106.93,INR,
03/30/2023 22:49,CUB - online payment,Food,Dinner,,106.87,Expense,,106.87,INR,
03/09/2023 17:01,CUB - online payment,Transportation,Taxi,,1183.58,Expense,,1183.58,INR,
03/28/2023 09:37,CUB - online payment,Transportation,Rapido,with gobi,1250.72,Expense,,1250.72,INR,
03/04/2023 18:01,CUB - online payment,Food,Dinner,with gobi,405.15,Expense,,405.15,INR,
03/28/2023 08:26,CUB - online payment,Transportation,Metro,with stu,105.46,Expense,,105.46,INR,
03/08/2023 21:02,CUB - online payment,Food,Snacks,,372.55,Expense,,372.55,INR,
03/21/2023 15:28,CUB - online payment,Transportation,Bus ticket,with company,303.05,Expense,,303.05,INR,
03/20/2023 20:42,CUB - online payment,Food,Dinner,with stu,187.71,Expense,,187.71,INR,
03/31/2023 19:45,CUB - online payment,Food,Pizza,with stu,227.15,Expense,,227.15,INR,
03/23/2023 11:42,CUB - online payment,Other,To gobi,with company,559.53,Expense,,559.53,INR,
03/18/2023 11:57,CUB - online payment,Food,Milk with bharath,,51.3,Expense,,51.3,INR,
03/07/2023 22:01,CUB - online payment,Transportation,Train,with gobi,1442.78,Expense,,1442.78,INR,
03/16/2023 13:21,CUB - online payment,Food,Lunch,with company,281.13,Expense,,281.13,INR,
03/03/2023 20:06,CUB - online payment,Food,Parotta,with company,520.07,Expense,,520.07,INR,
03/16/2023 22:00,CUB - online payment,Food,Water,with stu,26.7,Expense,,26.7,INR,
03/19/2023 08:06,CUB - online payment,Social Life,Movie,with gobi,1164.28,Expense,,1164.28,INR,
03/05/2023 20:09,CUB - online payment,Social Life,Games,,1789.78,Expense,,1789.78,INR,
03/17/2023 13:39,CUB - online payment,Transportation,Bus ticket,with stu,1417.73,Expense,,1417.73,INR,
03/25/2023 09:13,CUB - online payment,Food,Dinner,,85.59,Expense,,85.59,INR,
03/07/2023 13:00,CUB - online payment,Food,Water,with gobi,299.33,Expense,,299.33,INR,
03/30/2023 14:05,CUB - online payment,Other,To siva,with bharath,427.92,Expense,,427.92,INR,
03/17/2023 19:51,CUB - online payment,Other,To kumara,,37.18,Expense,,37.18,INR,
03/23/2023 15:59,CUB - online payment,Other,From friend,,80.82,Income,,80.82,INR,
03/03/2023 11:50,CUB - online payment,Other,From dad,with bharath,10000,Income,,10000,INR,
03/17/2023 17:04,CUB - online payment,Other,To gobi,,386.53,Expense,,386.53,INR,
03/06/2023 18:18,CUB - online payment,Other,To gobi,with stu,653.0,Expense,,653.0,INR,
03/28/2023 19:50,CUB - online payment,Household,Mirror,,85.7,Expense,,85.7,INR,
03/29/2023 20:06,CUB - online payment,Food,Corn,,187.96,Expense,,187.96,INR,
03/19/2023 17:01,CUB - online payment,Transportation,Bus ticket,with bharath,490.54,Expense,,490.54,INR,
03/21/2023 09:56,CUB - online payment,Food,Pizza,,620.84,Expense,,620.84,INR,
03/31/2023 18:24,CUB - online payment,Food,Kfc dinner,,61.14,Expense,,61.14,INR,
03/24/2023 14:22,CUB - online payment,Social Life,Movie,with bharath,676.2,Expense,,676.2,INR,
03/23/2023 11:20,CUB - online payment,Food,Corn,with bharath,462.59,Expense,,462.59,INR,
03/09/2023 22:40,CUB - online payment,Food,Dinner,,59.41,Expense,,59.41,INR,
03/03/2023 22:58,CUB - online payment,Food,Kfc dinner,with gobi,41.48,Expense,,41.48,INR,
03/11/2023 19:24,CUB - online payment,Transportation,Train,,399.42,Expense,,399.42,INR,
03/15/2023 15:59,CUB - online payment,Food,Dinner,with company,504.25,Expense,,504.25,INR,
03/23/2023 09:05,CUB - online payment,Food,Parotta,,205.81,Expense,,205.81,INR,
03/07/2023 12:04,CUB - online payment,Food,Corn,,286.14,Expense,,286.14,INR,
03/12/2023 09:34,CUB - online payment,Social Life,Movie,with gobi,208.31,Expense,,208.31,INR,
03/02/2023 10:00,CUB - salary,Other,Salary,Monthly salary,30000.0,Income,,30000.0,INR,
04/11/2023 09:15,CUB - online payment,Other,To barath,with bharath,86.23,Expense,,86.23,INR,
04/08/2023 17:43,CUB - online payment,Social Life,Beer,with bharath,630.92,Expense,,630.92,INR,
04/08/2023 13:58,CUB - online payment,Other,To gobi,with stu,276.86,Expense,,276.86,INR,
04/01/2023 08:01,CUB - online payment,Food,Snacks,,269.11,Expense,,269.11,INR,
04/06/2023 19:38,CUB - online payment,Transportation,Auto,,1435.57,Expense,,1435.57,INR,
04/27/2023 19:37,CUB - online payment,Transportation,Metro,,1262.78,Expense,,1262.78,INR,
04/27/2023 14:28,CUB - online payment,Food,Pizza,with gobi,102.67,Expense,,102.67,INR,
